id,text,sender_header,threat_category,has_url,has_apk_reference,is_scam
sms-scam-0392,"Dear Customer, Your electricity power will be disconnected tonight at 9.30 PM from electricity office because your previous month bill was not updated. Please immediately pay ₹100 on UPI customs.fine@okhdfc to avoid cut. Call officer at 9897968375.",VM-POWER,utility_disconnection,0,0,1
sms-ham-0231,Recharge of ₹1200 successful for Jio number ending 9821. Data: 2GB/day for 28 days.,AD-JIOPAY,telecom_recharge,0,0,0
sms-ham-0495,Recharge of ₹150 successful for Jio number ending 9821. Data: 2GB/day for 28 days.,AD-JIOPAY,telecom_recharge,0,0,0
sms-scam-0223,Greetings from HR. Your application for remote data consultant is approved. Please transfer refundable seat reservation fee ₹25 to coordinator UPI kbc.tax@ybl.,HR-CAREER,job_scam,0,0,1
sms-ham-0086,Recharge of ₹4500 successful for Jio number ending 9821. Data: 2GB/day for 28 days.,AD-JIOPAY,telecom_recharge,0,0,0
sms-ham-0309,"Hey, sent you ₹150 for yesterday's dinner. Please check your GPay. Let me know once received.",PERSONAL,organic_p2p,0,0,0
sms-scam-0214,"Customer Support: To resolve your pending UPI refund of ₹499, download our official QuickSupport tool https://tinyurl.com/quicksupport-v9.apk and share code. TeamViewer/AnyDesk.",CP-REFUND,apk_screen_share,1,1,1
sms-scam-0206,"Hello sir, we noticed an accidental overcharge of ₹100 on your recent utility bill. Kindly authorize the refund voucher on https://bit.ly/sbi-kyc-946 to claim back to your account.",NO-REFUND,subtle_refund_scam,1,0,1
sms-ham-0084,Your Swiggy order #8921 has been placed successfully for ₹150. Delivery partner will arrive in 25 mins.,AX-SWIGGY,merchant_promo,0,0,0
sms-scam-0241,"Dear SBI User, your YONO Netbanking account is blocked today due to pending PAN Aadhaar KYC. Update immediately to prevent permanent deactivation: https://bit.ly/sbi-kyc-704",VK-SBIINB,bank_kyc,1,0,1
sms-ham-0510,"Dear Customer, ₹18500 debited from your A/c ending 8812 at Apollo Hospitals. Available Balance: ₹69108. - Axis Bank",AD-AXISBK,bank_alert,0,0,0
sms-scam-0056,"Customer Support: To resolve your pending UPI refund of ₹10, download our official QuickSupport tool https://tinyurl.com/quicksupport-v2.apk and share code. TeamViewer/AnyDesk.",CP-REFUND,apk_screen_share,1,1,1
sms-scam-0301,"Congratulations! Your SIM number won ₹25,00,000 cash prize in KBC Lottery 2026. To claim lottery amount, deposit registration tax ₹100 to manager UPI mule_781@axis now.",AD-KBCWIN,lottery_kbc,0,0,1
sms-ham-0001,"Dear SBI UPI User, payment of ₹850 to zomato@hdfcbank successful. UPI Ref: 492819373925. - SBI",VK-SBIUPI,bank_alert,0,0,0
sms-ham-0627,Your Swiggy order #8921 has been placed successfully for ₹350. Delivery partner will arrive in 25 mins.,AX-SWIGGY,merchant_promo,0,0,0
sms-scam-0220,Greetings from HR. Your application for remote data consultant is approved. Please transfer refundable seat reservation fee ₹100 to coordinator UPI refund.desk@paytm.,HR-CAREER,job_scam,0,0,1
sms-ham-0026,"Hey, sent you ₹4500 for yesterday's dinner. Please check your GPay. Let me know once received.",PERSONAL,organic_p2p,0,0,0
sms-ham-0085,"Hi Rohit, sharing the consulting invoice for ₹850. Please process transfer by end of this week.",PERSONAL,organic_p2p,0,0,0
sms-ham-0506,Zomato: Enjoy 50% off up to ₹100 on your next order! Use code FEAST. Order now on the app.,AD-ZOMATO,merchant_promo,0,0,0
sms-ham-0091,"Dear SBI UPI User, payment of ₹18500 to zomato@hdfcbank successful. UPI Ref: 492819177966. - SBI",VK-SBIUPI,bank_alert,0,0,0
sms-scam-0244,"Dear customer, your parcel #928121185 is held at distribution hub due to address verification. Please update address details at https://bit.ly/sbi-kyc-776 and confirm with ₹10 test transfer.",IN-POST,courier_customs,1,0,1
sms-ham-0354,"Hi Rohit, sharing the consulting invoice for ₹850. Please process transfer by end of this week.",PERSONAL,organic_p2p,0,0,0
sms-scam-0151,"Dear SBI User, your YONO Netbanking account is blocked today due to pending PAN Aadhaar KYC. Update immediately to prevent permanent deactivation: https://bit.ly/sbi-kyc-542",VK-SBIINB,bank_kyc,1,0,1
sms-ham-0695,"Dear Customer, ₹18500 debited from your A/c ending 4921 on 28-Aug-2026 at Amazon Retail. Balance: ₹95138. - HDFC Bank",AD-HDFCBK,bank_alert,0,0,0
sms-scam-0377,"Dear customer, your parcel #928180854 is held at distribution hub due to address verification. Please update address details at https://bit.ly/sbi-kyc-427 and confirm with ₹10 test transfer.",IN-POST,courier_customs,1,0,1
sms-scam-0119,"Dear Customer, Your electricity power will be disconnected tonight at 9.30 PM from electricity office because your previous month bill was not updated. Please immediately pay ₹1500 on UPI disconnection.officer@sbi to avoid cut. Call officer at 9819097538.",VM-POWER,utility_disconnection,0,0,1
sms-scam-0161,"Hello sir, we noticed an accidental overcharge of ₹1500 on your recent utility bill. Kindly authorize the refund voucher on https://bit.ly/sbi-kyc-832 to claim back to your account.",NO-REFUND,subtle_refund_scam,1,0,1
sms-ham-0755,"Electricity bill for Consumer No 192839 generated. Amount: ₹4500, Due Date: 15-Sep. Pay via official portal or BESCOM app.",VM-BESCOM,utility_official,0,0,0
sms-ham-0215,Zomato: Enjoy 50% off up to ₹100 on your next order! Use code FEAST. Order now on the app.,AD-ZOMATO,merchant_promo,0,0,0
sms-scam-0365,"Dear customer, your parcel #928185170 is held at distribution hub due to address verification. Please update address details at https://bit.ly/sbi-kyc-274 and confirm with ₹10 test transfer.",IN-POST,courier_customs,1,0,1
sms-scam-0058,Greetings from HR. Your application for remote data consultant is approved. Please transfer refundable seat reservation fee ₹100 to coordinator UPI disconnection.officer@sbi.,HR-CAREER,job_scam,0,0,1
sms-ham-0575,Zomato: Enjoy 50% off up to ₹100 on your next order! Use code FEAST. Order now on the app.,AD-ZOMATO,merchant_promo,0,0,0
sms-scam-0270,"Congratulations! Your SIM number won ₹25,00,000 cash prize in KBC Lottery 2026. To claim lottery amount, deposit registration tax ₹499 to manager UPI disconnection.officer@sbi now.",AD-KBCWIN,lottery_kbc,0,0,1
sms-ham-0761,"Electricity bill for Consumer No 192839 generated. Amount: ₹150, Due Date: 15-Sep. Pay via official portal or BESCOM app.",VM-BESCOM,utility_official,0,0,0
sms-scam-0304,"Hello sir, we noticed an accidental overcharge of ₹50 on your recent utility bill. Kindly authorize the refund voucher on https://bit.ly/sbi-kyc-176 to claim back to your account.",NO-REFUND,subtle_refund_scam,1,0,1
sms-scam-0210,Greetings from HR. Your application for remote data consultant is approved. Please transfer refundable seat reservation fee ₹25000 to coordinator UPI abc123@upi.,HR-CAREER,job_scam,0,0,1
sms-ham-0678,"Dear Customer, ₹1200 debited from your A/c ending 8812 at Apollo Hospitals. Available Balance: ₹81638. - Axis Bank",AD-AXISBK,bank_alert,0,0,0
sms-scam-0162,Urgent: Bijli supply kat hoga aaj raat 10 baje. Bill baki hai. Turant payment kare link pe https://bit.ly/sbi-kyc-971 ya UPI refund.desk@paytm pe bhejo. Electricity dept.,VK-DHBVN,utility_disconnection,1,0,1
sms-scam-0139,DISCOM ALERT: Final notice for meter disconnection. Pay processing charge ₹2500 immediately to prevent legal FIR and fine. UPI: customs.fine@okhdfc,AD-BESCOM,utility_disconnection,0,0,1
sms-scam-0085,"Dear customer, your parcel #928130167 is held at distribution hub due to address verification. Please update address details at https://bit.ly/sbi-kyc-564 and confirm with ₹10 test transfer.",IN-POST,courier_customs,1,0,1
sms-scam-0190,Urgent: Bijli supply kat hoga aaj raat 10 baje. Bill baki hai. Turant payment kare link pe https://bit.ly/sbi-kyc-579 ya UPI customs.fine@okhdfc pe bhejo. Electricity dept.,VK-DHBVN,utility_disconnection,1,0,1
sms-scam-0110,"Hello sir, we noticed an accidental overcharge of ₹25 on your recent utility bill. Kindly authorize the refund voucher on https://bit.ly/sbi-kyc-779 to claim back to your account.",NO-REFUND,subtle_refund_scam,1,0,1
sms-ham-0391,"Your Uber ride OTP is 533403. Do not share this OTP with anyone, including the driver.",VK-UBERIN,otp_service,0,0,0
sms-ham-0507,"Your Uber ride OTP is 622127. Do not share this OTP with anyone, including the driver.",VK-UBERIN,otp_service,0,0,0
sms-scam-0120,"Dear customer, your parcel #928139406 is held at distribution hub due to address verification. Please update address details at https://bit.ly/sbi-kyc-291 and confirm with ₹10 test transfer.",IN-POST,courier_customs,1,0,1
sms-ham-0466,"Your Uber ride OTP is 933709. Do not share this OTP with anyone, including the driver.",VK-UBERIN,otp_service,0,0,0
sms-ham-0477,"Electricity bill for Consumer No 192839 generated. Amount: ₹150, Due Date: 15-Sep. Pay via official portal or BESCOM app.",VM-BESCOM,utility_official,0,0,0
sms-ham-0036,"Hi Rohit, sharing the consulting invoice for ₹350. Please process transfer by end of this week.",PERSONAL,organic_p2p,0,0,0
sms-scam-0089,Greetings from HR. Your application for remote data consultant is approved. Please transfer refundable seat reservation fee ₹1500 to coordinator UPI disconnection.officer@sbi.,HR-CAREER,job_scam,0,0,1
sms-ham-0076,Recharge of ₹18500 successful for Jio number ending 9821. Data: 2GB/day for 28 days.,AD-JIOPAY,telecom_recharge,0,0,0
sms-ham-0607,Zomato: Enjoy 50% off up to ₹100 on your next order! Use code FEAST. Order now on the app.,AD-ZOMATO,merchant_promo,0,0,0
sms-ham-0509,"Hi Rohit, sharing the consulting invoice for ₹850. Please process transfer by end of this week.",PERSONAL,organic_p2p,0,0,0
sms-ham-0077,Recharge of ₹18500 successful for Jio number ending 9821. Data: 2GB/day for 28 days.,AD-JIOPAY,telecom_recharge,0,0,0
sms-ham-0591,Your Swiggy order #8921 has been placed successfully for ₹4500. Delivery partner will arrive in 25 mins.,AX-SWIGGY,merchant_promo,0,0,0
sms-ham-0697,Recharge of ₹350 successful for Jio number ending 9821. Data: 2GB/day for 28 days.,AD-JIOPAY,telecom_recharge,0,0,0
sms-ham-0069,"Hey, sent you ₹150 for yesterday's dinner. Please check your GPay. Let me know once received.",PERSONAL,organic_p2p,0,0,0
sms-scam-0012,"Hello sir, we noticed an accidental overcharge of ₹10 on your recent utility bill. Kindly authorize the refund voucher on https://bit.ly/sbi-kyc-721 to claim back to your account.",NO-REFUND,subtle_refund_scam,1,0,1
sms-ham-0645,"Dear Customer, ₹1200 debited from your A/c ending 4921 on 28-Aug-2026 at Amazon Retail. Balance: ₹52440. - HDFC Bank",AD-HDFCBK,bank_alert,0,0,0
sms-scam-0416,"Dear customer, your parcel #928140348 is held at distribution hub due to address verification. Please update address details at https://bit.ly/sbi-kyc-767 and confirm with ₹10 test transfer.",IN-POST,courier_customs,1,0,1
sms-ham-0537,"Hey, sent you ₹1200 for yesterday's dinner. Please check your GPay. Let me know once received.",PERSONAL,organic_p2p,0,0,0
sms-scam-0208,"Dear Customer, Your electricity power will be disconnected tonight at 9.30 PM from electricity office because your previous month bill was not updated. Please immediately pay ₹499 on UPI refund.desk@paytm to avoid cut. Call officer at 9854456350.",VM-POWER,utility_disconnection,0,0,1
sms-ham-0675,"Dear SBI UPI User, payment of ₹850 to amazon@apl successful. UPI Ref: 492819472381. - SBI",VK-SBIUPI,bank_alert,0,0,0
sms-ham-0357,"Hey, sent you ₹850 for yesterday's dinner. Please check your GPay. Let me know once received.",PERSONAL,organic_p2p,0,0,0
sms-scam-0235,Greetings from HR. Your application for remote data consultant is approved. Please transfer refundable seat reservation fee ₹25 to coordinator UPI disconnection.officer@sbi.,HR-CAREER,job_scam,0,0,1
sms-ham-0330,"Dear Customer, ₹350 debited from your A/c ending 8812 at Apollo Hospitals. Available Balance: ₹75963. - Axis Bank",AD-AXISBK,bank_alert,0,0,0
sms-scam-0354,"Dear customer, your parcel #928182491 is held at distribution hub due to address verification. Please update address details at https://bit.ly/sbi-kyc-571 and confirm with ₹10 test transfer.",IN-POST,courier_customs,1,0,1
sms-ham-0527,"Hi Rohit, sharing the consulting invoice for ₹1200. Please process transfer by end of this week.",PERSONAL,organic_p2p,0,0,0
sms-scam-0156,"Dear customer, your parcel #928184184 is held at distribution hub due to address verification. Please update address details at https://bit.ly/sbi-kyc-636 and confirm with ₹10 test transfer.",IN-POST,courier_customs,1,0,1
sms-ham-0414,"Electricity bill for Consumer No 192839 generated. Amount: ₹1200, Due Date: 15-Sep. Pay via official portal or BESCOM app.",VM-BESCOM,utility_official,0,0,0
sms-ham-0256,"Your Uber ride OTP is 318271. Do not share this OTP with anyone, including the driver.",VK-UBERIN,otp_service,0,0,0
sms-ham-0461,"Dear Customer, ₹4500 debited from your A/c ending 8812 at Apollo Hospitals. Available Balance: ₹135057. - Axis Bank",AD-AXISBK,bank_alert,0,0,0
sms-scam-0250,"Dear SBI User, your YONO Netbanking account is blocked today due to pending PAN Aadhaar KYC. Update immediately to prevent permanent deactivation: https://bit.ly/sbi-kyc-832",VK-SBIINB,bank_kyc,1,0,1
sms-scam-0359,"Dear Customer, Your electricity power will be disconnected tonight at 9.30 PM from electricity office because your previous month bill was not updated. Please immediately pay ₹25000 on UPI kbc.tax@ybl to avoid cut. Call officer at 9813225980.",VM-POWER,utility_disconnection,0,0,1
sms-ham-0030,"Dear Customer, ₹350 debited from your A/c ending 4921 on 28-Aug-2026 at Amazon Retail. Balance: ₹73093. - HDFC Bank",AD-HDFCBK,bank_alert,0,0,0
sms-scam-0140,DISCOM ALERT: Final notice for meter disconnection. Pay processing charge ₹50 immediately to prevent legal FIR and fine. UPI: mule_781@axis,AD-BESCOM,utility_disconnection,0,0,1
sms-ham-0326,"Hi Rohit, sharing the consulting invoice for ₹850. Please process transfer by end of this week.",PERSONAL,organic_p2p,0,0,0
sms-ham-0446,"Dear Customer, ₹18500 debited from your A/c ending 4921 on 28-Aug-2026 at Amazon Retail. Balance: ₹62421. - HDFC Bank",AD-HDFCBK,bank_alert,0,0,0
sms-ham-0149,"Dear SBI UPI User, payment of ₹1200 to swiggy@icici successful. UPI Ref: 492819711314. - SBI",VK-SBIUPI,bank_alert,0,0,0
sms-scam-0316,"Dear customer, your parcel #928149248 is held at distribution hub due to address verification. Please update address details at https://bit.ly/sbi-kyc-618 and confirm with ₹10 test transfer.",IN-POST,courier_customs,1,0,1
sms-ham-0728,"Hi Rohit, sharing the consulting invoice for ₹350. Please process transfer by end of this week.",PERSONAL,organic_p2p,0,0,0
sms-scam-0303,"Dear SBI User, your YONO Netbanking account is blocked today due to pending PAN Aadhaar KYC. Update immediately to prevent permanent deactivation: https://bit.ly/sbi-kyc-259",VK-SBIINB,bank_kyc,1,0,1
sms-ham-0637,"Dear SBI UPI User, payment of ₹1200 to amazon@apl successful. UPI Ref: 492819575558. - SBI",VK-SBIUPI,bank_alert,0,0,0
sms-ham-0313,Zomato: Enjoy 50% off up to ₹100 on your next order! Use code FEAST. Order now on the app.,AD-ZOMATO,merchant_promo,0,0,0
sms-ham-0102,"Your Uber ride OTP is 541603. Do not share this OTP with anyone, including the driver.",VK-UBERIN,otp_service,0,0,0
sms-scam-0233,"Customer Support: To resolve your pending UPI refund of ₹2500, download our official QuickSupport tool https://tinyurl.com/quicksupport-v5.apk and share code. TeamViewer/AnyDesk.",CP-REFUND,apk_screen_share,1,1,1
sms-ham-0260,Your Swiggy order #8921 has been placed successfully for ₹4500. Delivery partner will arrive in 25 mins.,AX-SWIGGY,merchant_promo,0,0,0
sms-ham-0136,"Hi Rohit, sharing the consulting invoice for ₹350. Please process transfer by end of this week.",PERSONAL,organic_p2p,0,0,0
sms-scam-0165,"Customer Support: To resolve your pending UPI refund of ₹2500, download our official QuickSupport tool https://tinyurl.com/quicksupport-v5.apk and share code. TeamViewer/AnyDesk.",CP-REFUND,apk_screen_share,1,1,1
sms-scam-0353,"Dear customer, your parcel #928193559 is held at distribution hub due to address verification. Please update address details at https://bit.ly/sbi-kyc-423 and confirm with ₹10 test transfer.",IN-POST,courier_customs,1,0,1
sms-scam-0117,"Hello sir, we noticed an accidental overcharge of ₹499 on your recent utility bill. Kindly authorize the refund voucher on https://bit.ly/sbi-kyc-818 to claim back to your account.",NO-REFUND,subtle_refund_scam,1,0,1
sms-ham-0105,"Hey, sent you ₹350 for yesterday's dinner. Please check your GPay. Let me know once received.",PERSONAL,organic_p2p,0,0,0
sms-ham-0041,"Your Uber ride OTP is 204122. Do not share this OTP with anyone, including the driver.",VK-UBERIN,otp_service,0,0,0
sms-scam-0327,"Dear Customer, Your electricity power will be disconnected tonight at 9.30 PM from electricity office because your previous month bill was not updated. Please immediately pay ₹10 on UPI layer1_mule@icici to avoid cut. Call officer at 9889080339.",VM-POWER,utility_disconnection,0,0,1
sms-ham-0259,Your Swiggy order #8921 has been placed successfully for ₹350. Delivery partner will arrive in 25 mins.,AX-SWIGGY,merchant_promo,0,0,0
sms-ham-0651,"Dear SBI UPI User, payment of ₹350 to zomato@hdfcbank successful. UPI Ref: 492819130742. - SBI",VK-SBIUPI,bank_alert,0,0,0
sms-ham-0098,"Your Uber ride OTP is 131051. Do not share this OTP with anyone, including the driver.",VK-UBERIN,otp_service,0,0,0
