id,text,threat_category,legitimate,payment_request,urgency,payment_pressure,authority_impersonation,phishing,social_engineering,fraud
ml-ctx-0570,"Dear SBI UPI User, payment of ₹18500 to bescom@sbi successful. UPI Ref: 492819508821. - SBI",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0571,"Congratulations! Your SIM number won ₹25,00,000 cash prize in KBC Lottery 2026. To claim lottery amount, deposit registration tax ₹499 to manager UPI refund.desk@paytm now.",lottery_kbc,0,1,1,0,1,0,1,1
ml-ctx-0572,Greetings from HR. Your application for remote data consultant is approved. Please transfer refundable seat reservation fee ₹25 to coordinator UPI layer1_mule@icici.,job_scam,0,1,0,0,1,0,1,1
ml-ctx-0573,HDFC Bank Alert: Your debit card & UPI access suspended. Complete mandatory KYC verification within 24 hours to avoid penalty: https://bit.ly/sbi-kyc-203,bank_kyc,0,1,1,1,1,1,1,1
ml-ctx-0574,DISCOM ALERT: Final notice for meter disconnection. Pay processing charge ₹100 immediately to prevent legal FIR and fine. UPI: abc123@upi,utility_disconnection,0,1,1,1,1,0,1,1
ml-ctx-0575,HDFC Bank Alert: Your debit card & UPI access suspended. Complete mandatory KYC verification within 24 hours to avoid penalty: https://bit.ly/sbi-kyc-306,bank_kyc,0,1,1,1,1,1,1,1
ml-ctx-0576,"Dear Customer, Your electricity power will be disconnected tonight at 9.30 PM from electricity office because your previous month bill was not updated. Please immediately pay ₹25000 on UPI mule_781@axis to avoid cut. Call officer at 9822562333.",utility_disconnection,0,1,1,1,1,0,1,1
ml-ctx-0577,"Your Uber ride OTP is 611278. Do not share this OTP with anyone, including the driver.",otp_service,1,0,0,0,0,0,0,0
ml-ctx-0578,"Dear Customer, ₹850 debited from your A/c ending 8812 at Apollo Hospitals. Available Balance: ₹115484. - Axis Bank",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0579,"Dear Customer, Your electricity power will be disconnected tonight at 9.30 PM from electricity office because your previous month bill was not updated. Please immediately pay ₹499 on UPI mule_781@axis to avoid cut. Call officer at 9871167464.",utility_disconnection,0,1,1,1,1,0,1,1
ml-ctx-0580,"Dear Customer, ₹150 debited from your A/c ending 4921 on 28-Aug-2026 at Amazon Retail. Balance: ₹40613. - HDFC Bank",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0581,"Dear Customer, ₹4500 debited from your A/c ending 8812 at Apollo Hospitals. Available Balance: ₹46256. - Axis Bank",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0582,"Dear Customer, ₹850 debited from your A/c ending 8812 at Apollo Hospitals. Available Balance: ₹86813. - Axis Bank",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0583,"Dear Customer, ₹350 debited from your A/c ending 8812 at Apollo Hospitals. Available Balance: ₹107593. - Axis Bank",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0584,Urgent: Bijli supply kat hoga aaj raat 10 baje. Bill baki hai. Turant payment kare link pe https://bit.ly/sbi-kyc-994 ya UPI mule_781@axis pe bhejo. Electricity dept.,utility_disconnection,0,1,1,1,1,1,1,1
ml-ctx-0585,"Dear SBI UPI User, payment of ₹4500 to amazon@apl successful. UPI Ref: 492819630637. - SBI",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0586,"Dear Customer, ₹350 debited from your A/c ending 8812 at Apollo Hospitals. Available Balance: ₹27697. - Axis Bank",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0587,"Dear Customer, ₹1200 debited from your A/c ending 4921 on 28-Aug-2026 at Amazon Retail. Balance: ₹34681. - HDFC Bank",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0588,"Dear SBI UPI User, payment of ₹18500 to amazon@apl successful. UPI Ref: 492819331107. - SBI",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0589,DISCOM ALERT: Final notice for meter disconnection. Pay processing charge ₹10 immediately to prevent legal FIR and fine. UPI: disconnection.officer@sbi,utility_disconnection,0,1,1,1,1,0,1,1
ml-ctx-0590,HDFC Bank Alert: Your debit card & UPI access suspended. Complete mandatory KYC verification within 24 hours to avoid penalty: https://bit.ly/sbi-kyc-924,bank_kyc,0,1,1,1,1,1,1,1
ml-ctx-0591,"Dear Customer, ₹1200 debited from your A/c ending 8812 at Apollo Hospitals. Available Balance: ₹54895. - Axis Bank",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0592,"Dear Customer, ₹1200 debited from your A/c ending 4921 on 28-Aug-2026 at Amazon Retail. Balance: ₹44450. - HDFC Bank",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0593,Greetings from HR. Your application for remote data consultant is approved. Please transfer refundable seat reservation fee ₹1500 to coordinator UPI customs.fine@okhdfc.,job_scam,0,1,0,1,1,0,1,1
ml-ctx-0594,"Dear SBI User, your YONO Netbanking account is blocked today due to pending PAN Aadhaar KYC. Update immediately to prevent permanent deactivation: https://bit.ly/sbi-kyc-782",bank_kyc,0,1,1,1,1,1,1,1
ml-ctx-0595,"Dear SBI UPI User, payment of ₹4500 to amazon@apl successful. UPI Ref: 492819663534. - SBI",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0596,Urgent: Bijli supply kat hoga aaj raat 10 baje. Bill baki hai. Turant payment kare link pe https://bit.ly/sbi-kyc-954 ya UPI layer1_mule@icici pe bhejo. Electricity dept.,utility_disconnection,0,1,1,1,1,1,1,1
ml-ctx-0597,Urgent: Bijli supply kat hoga aaj raat 10 baje. Bill baki hai. Turant payment kare link pe https://bit.ly/sbi-kyc-580 ya UPI disconnection.officer@sbi pe bhejo. Electricity dept.,utility_disconnection,0,1,1,1,1,1,1,1
ml-ctx-0598,"Dear customer, your parcel #928192471 is held at distribution hub due to address verification. Please update address details at https://bit.ly/sbi-kyc-433 and confirm with ₹10 test transfer.",courier_customs,0,1,0,0,1,1,1,1
ml-ctx-0599,HDFC Bank Alert: Your debit card & UPI access suspended. Complete mandatory KYC verification within 24 hours to avoid penalty: https://bit.ly/sbi-kyc-808,bank_kyc,0,1,1,1,1,1,1,1
ml-ctx-0600,"Dear Customer, ₹150 debited from your A/c ending 4921 on 28-Aug-2026 at Amazon Retail. Balance: ₹145734. - HDFC Bank",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0601,"Dear SBI UPI User, payment of ₹1200 to swiggy@icici successful. UPI Ref: 492819226957. - SBI",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0602,"Dear SBI User, your YONO Netbanking account is blocked today due to pending PAN Aadhaar KYC. Update immediately to prevent permanent deactivation: https://bit.ly/sbi-kyc-772",bank_kyc,0,1,1,1,1,1,1,1
ml-ctx-0603,"Dear SBI UPI User, payment of ₹18500 to amazon@apl successful. UPI Ref: 492819826646. - SBI",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0604,"Congratulations! Your SIM number won ₹25,00,000 cash prize in KBC Lottery 2026. To claim lottery amount, deposit registration tax ₹50 to manager UPI kbc.tax@ybl now.",lottery_kbc,0,1,1,0,1,0,1,1
ml-ctx-0605,"Dear SBI User, your YONO Netbanking account is blocked today due to pending PAN Aadhaar KYC. Update immediately to prevent permanent deactivation: https://bit.ly/sbi-kyc-435",bank_kyc,0,1,1,1,1,1,1,1
ml-ctx-0606,"Dear SBI UPI User, payment of ₹850 to flipkart@axis successful. UPI Ref: 492819718789. - SBI",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0607,"Dear Customer, ₹18500 debited from your A/c ending 4921 on 28-Aug-2026 at Amazon Retail. Balance: ₹23245. - HDFC Bank",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0608,"Congratulations! Your SIM number won ₹25,00,000 cash prize in KBC Lottery 2026. To claim lottery amount, deposit registration tax ₹25 to manager UPI customs.fine@okhdfc now.",lottery_kbc,0,1,1,1,1,0,1,1
ml-ctx-0609,"Customer Support: To resolve your pending UPI refund of ₹100, download our official QuickSupport tool https://tinyurl.com/quicksupport-v1.apk and share code. TeamViewer/AnyDesk.",apk_screen_share,0,1,0,0,1,1,1,1
ml-ctx-0610,"Dear SBI UPI User, payment of ₹850 to zomato@hdfcbank successful. UPI Ref: 492819879621. - SBI",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0611,"Customer Support: To resolve your pending UPI refund of ₹2500, download our official QuickSupport tool https://tinyurl.com/quicksupport-v8.apk and share code. TeamViewer/AnyDesk.",apk_screen_share,0,1,0,0,1,1,1,1
ml-ctx-0612,"Congratulations! Your SIM number won ₹25,00,000 cash prize in KBC Lottery 2026. To claim lottery amount, deposit registration tax ₹1500 to manager UPI mule_781@axis now.",lottery_kbc,0,1,1,0,1,0,1,1
ml-ctx-0613,"Dear Customer, ₹350 debited from your A/c ending 4921 on 28-Aug-2026 at Amazon Retail. Balance: ₹19789. - HDFC Bank",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0614,"Dear Customer, ₹350 debited from your A/c ending 4921 on 28-Aug-2026 at Amazon Retail. Balance: ₹43020. - HDFC Bank",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0615,HDFC Bank Alert: Your debit card & UPI access suspended. Complete mandatory KYC verification within 24 hours to avoid penalty: https://bit.ly/sbi-kyc-337,bank_kyc,0,1,1,1,1,1,1,1
ml-ctx-0616,"Your Uber ride OTP is 149230. Do not share this OTP with anyone, including the driver.",otp_service,1,0,0,0,0,0,0,0
ml-ctx-0617,"Dear SBI UPI User, payment of ₹18500 to bescom@sbi successful. UPI Ref: 492819294217. - SBI",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0618,HDFC Bank Alert: Your debit card & UPI access suspended. Complete mandatory KYC verification within 24 hours to avoid penalty: https://bit.ly/sbi-kyc-934,bank_kyc,0,1,1,1,1,1,1,1
ml-ctx-0619,"Your Uber ride OTP is 140571. Do not share this OTP with anyone, including the driver.",otp_service,1,0,0,0,0,0,0,0
ml-ctx-0620,"Dear Customer, Your electricity power will be disconnected tonight at 9.30 PM from electricity office because your previous month bill was not updated. Please immediately pay ₹10 on UPI layer1_mule@icici to avoid cut. Call officer at 9857911159.",utility_disconnection,0,1,1,1,1,0,1,1
ml-ctx-0621,"Dear Customer, ₹350 debited from your A/c ending 4921 on 28-Aug-2026 at Amazon Retail. Balance: ₹78824. - HDFC Bank",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0622,"Dear customer, your parcel #928138446 is held at distribution hub due to address verification. Please update address details at https://bit.ly/sbi-kyc-782 and confirm with ₹10 test transfer.",courier_customs,0,1,0,0,1,1,1,1
ml-ctx-0623,"Hello sir, we noticed an accidental overcharge of ₹25 on your recent utility bill. Kindly authorize the refund voucher on https://bit.ly/sbi-kyc-303 to claim back to your account.",subtle_refund_scam,0,1,0,0,1,1,1,1
ml-ctx-0624,"Dear SBI UPI User, payment of ₹150 to bescom@sbi successful. UPI Ref: 492819382495. - SBI",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0625,"Customer Support: To resolve your pending UPI refund of ₹100, download our official QuickSupport tool https://tinyurl.com/quicksupport-v9.apk and share code. TeamViewer/AnyDesk.",apk_screen_share,0,1,0,0,1,1,1,1
ml-ctx-0626,"Dear SBI UPI User, payment of ₹850 to swiggy@icici successful. UPI Ref: 492819123137. - SBI",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0627,"Customer Support: To resolve your pending UPI refund of ₹2500, download our official QuickSupport tool https://tinyurl.com/quicksupport-v3.apk and share code. TeamViewer/AnyDesk.",apk_screen_share,0,1,0,0,1,1,1,1
ml-ctx-0628,"Dear SBI UPI User, payment of ₹850 to zomato@hdfcbank successful. UPI Ref: 492819477432. - SBI",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0629,"Dear SBI UPI User, payment of ₹150 to zomato@hdfcbank successful. UPI Ref: 492819784751. - SBI",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0630,"Dear Customer, ₹18500 debited from your A/c ending 4921 on 28-Aug-2026 at Amazon Retail. Balance: ₹65667. - HDFC Bank",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0631,"Dear Customer, ₹1200 debited from your A/c ending 8812 at Apollo Hospitals. Available Balance: ₹68876. - Axis Bank",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0632,"Dear customer, your parcel #928193032 is held at distribution hub due to address verification. Please update address details at https://bit.ly/sbi-kyc-935 and confirm with ₹10 test transfer.",courier_customs,0,1,0,0,1,1,1,1
ml-ctx-0633,"Your Uber ride OTP is 628799. Do not share this OTP with anyone, including the driver.",otp_service,1,0,0,0,0,0,0,0
ml-ctx-0634,"Dear SBI User, your YONO Netbanking account is blocked today due to pending PAN Aadhaar KYC. Update immediately to prevent permanent deactivation: https://bit.ly/sbi-kyc-813",bank_kyc,0,1,1,1,1,1,1,1
ml-ctx-0635,"Your Uber ride OTP is 401473. Do not share this OTP with anyone, including the driver.",otp_service,1,0,0,0,0,0,0,0
ml-ctx-0636,"Dear Customer, ₹150 debited from your A/c ending 8812 at Apollo Hospitals. Available Balance: ₹90181. - Axis Bank",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0637,Greetings from HR. Your application for remote data consultant is approved. Please transfer refundable seat reservation fee ₹1500 to coordinator UPI mule_781@axis.,job_scam,0,1,0,0,1,0,1,1
ml-ctx-0638,"Dear Customer, ₹350 debited from your A/c ending 4921 on 28-Aug-2026 at Amazon Retail. Balance: ₹21186. - HDFC Bank",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0639,"Your Uber ride OTP is 577867. Do not share this OTP with anyone, including the driver.",otp_service,1,0,0,0,0,0,0,0
ml-ctx-0640,"Dear customer, your parcel #928147409 is held at distribution hub due to address verification. Please update address details at https://bit.ly/sbi-kyc-688 and confirm with ₹10 test transfer.",courier_customs,0,1,0,0,1,1,1,1
ml-ctx-0641,"Your Uber ride OTP is 121168. Do not share this OTP with anyone, including the driver.",otp_service,1,0,0,0,0,0,0,0
ml-ctx-0642,DISCOM ALERT: Final notice for meter disconnection. Pay processing charge ₹25 immediately to prevent legal FIR and fine. UPI: mule_781@axis,utility_disconnection,0,1,1,1,1,0,1,1
ml-ctx-0643,Greetings from HR. Your application for remote data consultant is approved. Please transfer refundable seat reservation fee ₹25000 to coordinator UPI mule_781@axis.,job_scam,0,1,0,0,1,0,1,1
ml-ctx-0644,"Dear Customer, Your electricity power will be disconnected tonight at 9.30 PM from electricity office because your previous month bill was not updated. Please immediately pay ₹100 on UPI customs.fine@okhdfc to avoid cut. Call officer at 9843664230.",utility_disconnection,0,1,1,1,1,0,1,1
ml-ctx-0645,"Dear Customer, Your electricity power will be disconnected tonight at 9.30 PM from electricity office because your previous month bill was not updated. Please immediately pay ₹25000 on UPI kbc.tax@ybl to avoid cut. Call officer at 9840598024.",utility_disconnection,0,1,1,1,1,0,1,1
ml-ctx-0646,"Dear Customer, ₹1200 debited from your A/c ending 8812 at Apollo Hospitals. Available Balance: ₹62919. - Axis Bank",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0647,"Hello sir, we noticed an accidental overcharge of ₹25000 on your recent utility bill. Kindly authorize the refund voucher on https://bit.ly/sbi-kyc-595 to claim back to your account.",subtle_refund_scam,0,1,0,0,1,1,1,1
ml-ctx-0648,"Your Uber ride OTP is 259840. Do not share this OTP with anyone, including the driver.",otp_service,1,0,0,0,0,0,0,0
ml-ctx-0649,"Dear Customer, ₹850 debited from your A/c ending 4921 on 28-Aug-2026 at Amazon Retail. Balance: ₹86876. - HDFC Bank",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0650,"Dear customer, your parcel #928153548 is held at distribution hub due to address verification. Please update address details at https://bit.ly/sbi-kyc-952 and confirm with ₹10 test transfer.",courier_customs,0,1,0,0,1,1,1,1
ml-ctx-0651,"Dear Customer, ₹150 debited from your A/c ending 4921 on 28-Aug-2026 at Amazon Retail. Balance: ₹79266. - HDFC Bank",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0652,"Hello sir, we noticed an accidental overcharge of ₹499 on your recent utility bill. Kindly authorize the refund voucher on https://bit.ly/sbi-kyc-669 to claim back to your account.",subtle_refund_scam,0,1,0,0,1,1,1,1
ml-ctx-0653,"Your Uber ride OTP is 778670. Do not share this OTP with anyone, including the driver.",otp_service,1,0,0,0,0,0,0,0
ml-ctx-0654,"Your Uber ride OTP is 485585. Do not share this OTP with anyone, including the driver.",otp_service,1,0,0,0,0,0,0,0
ml-ctx-0655,"Your Uber ride OTP is 358666. Do not share this OTP with anyone, including the driver.",otp_service,1,0,0,0,0,0,0,0
ml-ctx-0656,"Dear Customer, Your electricity power will be disconnected tonight at 9.30 PM from electricity office because your previous month bill was not updated. Please immediately pay ₹25 on UPI disconnection.officer@sbi to avoid cut. Call officer at 9876103980.",utility_disconnection,0,1,1,1,1,0,1,1
ml-ctx-0657,"Dear SBI User, your YONO Netbanking account is blocked today due to pending PAN Aadhaar KYC. Update immediately to prevent permanent deactivation: https://bit.ly/sbi-kyc-382",bank_kyc,0,1,1,1,1,1,1,1
ml-ctx-0658,"Dear Customer, Your electricity power will be disconnected tonight at 9.30 PM from electricity office because your previous month bill was not updated. Please immediately pay ₹2500 on UPI refund.desk@paytm to avoid cut. Call officer at 9874525013.",utility_disconnection,0,1,1,1,1,0,1,1
ml-ctx-0659,"Your Uber ride OTP is 365956. Do not share this OTP with anyone, including the driver.",otp_service,1,0,0,0,0,0,0,0
ml-ctx-0660,Urgent: Bijli supply kat hoga aaj raat 10 baje. Bill baki hai. Turant payment kare link pe https://bit.ly/sbi-kyc-979 ya UPI abc123@upi pe bhejo. Electricity dept.,utility_disconnection,0,1,1,1,1,1,1,1
ml-ctx-0661,Urgent: Bijli supply kat hoga aaj raat 10 baje. Bill baki hai. Turant payment kare link pe https://bit.ly/sbi-kyc-365 ya UPI layer1_mule@icici pe bhejo. Electricity dept.,utility_disconnection,0,1,1,1,1,1,1,1
ml-ctx-0662,"Customer Support: To resolve your pending UPI refund of ₹1500, download our official QuickSupport tool https://tinyurl.com/quicksupport-v9.apk and share code. TeamViewer/AnyDesk.",apk_screen_share,0,1,0,0,1,1,1,1
ml-ctx-0663,"Dear Customer, ₹150 debited from your A/c ending 8812 at Apollo Hospitals. Available Balance: ₹119208. - Axis Bank",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0664,"Your Uber ride OTP is 968735. Do not share this OTP with anyone, including the driver.",otp_service,1,0,0,0,0,0,0,0
ml-ctx-0665,"Dear Customer, ₹18500 debited from your A/c ending 8812 at Apollo Hospitals. Available Balance: ₹124593. - Axis Bank",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0666,HDFC Bank Alert: Your debit card & UPI access suspended. Complete mandatory KYC verification within 24 hours to avoid penalty: https://bit.ly/sbi-kyc-811,bank_kyc,0,1,1,1,1,1,1,1
ml-ctx-0667,"Dear Customer, ₹1200 debited from your A/c ending 4921 on 28-Aug-2026 at Amazon Retail. Balance: ₹100046. - HDFC Bank",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0668,"Customer Support: To resolve your pending UPI refund of ₹100, download our official QuickSupport tool https://tinyurl.com/quicksupport-v5.apk and share code. TeamViewer/AnyDesk.",apk_screen_share,0,1,0,0,1,1,1,1
ml-ctx-0669,"Dear Customer, Your electricity power will be disconnected tonight at 9.30 PM from electricity office because your previous month bill was not updated. Please immediately pay ₹10 on UPI mule_781@axis to avoid cut. Call officer at 9844386595.",utility_disconnection,0,1,1,1,1,0,1,1
ml-ctx-0670,Urgent: Bijli supply kat hoga aaj raat 10 baje. Bill baki hai. Turant payment kare link pe https://bit.ly/sbi-kyc-886 ya UPI abc123@upi pe bhejo. Electricity dept.,utility_disconnection,0,1,1,1,1,1,1,1
ml-ctx-0671,"Dear Customer, ₹150 debited from your A/c ending 4921 on 28-Aug-2026 at Amazon Retail. Balance: ₹129561. - HDFC Bank",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0672,"Your Uber ride OTP is 585126. Do not share this OTP with anyone, including the driver.",otp_service,1,0,0,0,0,0,0,0
ml-ctx-0673,"Dear SBI User, your YONO Netbanking account is blocked today due to pending PAN Aadhaar KYC. Update immediately to prevent permanent deactivation: https://bit.ly/sbi-kyc-363",bank_kyc,0,1,1,1,1,1,1,1
ml-ctx-0674,Urgent: Bijli supply kat hoga aaj raat 10 baje. Bill baki hai. Turant payment kare link pe https://bit.ly/sbi-kyc-403 ya UPI refund.desk@paytm pe bhejo. Electricity dept.,utility_disconnection,0,1,1,1,1,1,1,1
ml-ctx-0675,"Dear SBI UPI User, payment of ₹850 to flipkart@axis successful. UPI Ref: 492819405808. - SBI",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0676,"Your Uber ride OTP is 515566. Do not share this OTP with anyone, including the driver.",otp_service,1,0,0,0,0,0,0,0
ml-ctx-0677,Urgent: Bijli supply kat hoga aaj raat 10 baje. Bill baki hai. Turant payment kare link pe https://bit.ly/sbi-kyc-793 ya UPI kbc.tax@ybl pe bhejo. Electricity dept.,utility_disconnection,0,1,1,1,1,1,1,1
ml-ctx-0678,"Dear SBI UPI User, payment of ₹850 to bescom@sbi successful. UPI Ref: 492819314263. - SBI",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0679,"Dear Customer, ₹18500 debited from your A/c ending 4921 on 28-Aug-2026 at Amazon Retail. Balance: ₹126753. - HDFC Bank",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0680,Urgent: Bijli supply kat hoga aaj raat 10 baje. Bill baki hai. Turant payment kare link pe https://bit.ly/sbi-kyc-465 ya UPI refund.desk@paytm pe bhejo. Electricity dept.,utility_disconnection,0,1,1,1,1,1,1,1
ml-ctx-0681,"Dear Customer, ₹4500 debited from your A/c ending 4921 on 28-Aug-2026 at Amazon Retail. Balance: ₹18678. - HDFC Bank",bank_alert,1,1,0,0,1,0,0,0
